,,,,
Date,Abortion,Infanticide,Concealed Pregnancy,Text 
1751-01-16,,1.0,,"Mary Bent , of St. Giles's in the Fields , was indicted for the Murther of a Male Bastard Child, of which she was delivered on the 11th of May last, and supposed to be alive : She was a second Time indicted on the Coroner's Inquest on the same, to both which Indictments she pleaded Not guilty. Mary Brown depos'd, That the Prisoner had for some Time been a Lodger in her House, and that on the Day before this happened, she left her to look after the House, and did not come home till the next Morning, at which Time she found some such Tokens in her own Room as gave her no little Uneasiness; upon which she instantly went to the Prisoner's Room, and searching about found a Child wrap'd up in a Linnen Gown, which lay on the Prisoner's Bed; upon which sending for a Midwife and searching the Prisoner, they found by Circumstances that the Prisoner had been delivered of a Child, which she confest; telling them it was Still-born, and that the Violence of her Pains, and the immediate Birth, would not suffer her to get Assistance. This Deponent further said, That she then found such Things in the Prisoner's Room as was convenient for the Reception of the Child. Mary Nichols , Midwife, depos'd, That she being sent for to the Prisoner the Morning after her Delivery, was a Witness to the finding such Things as in the former Deposition, and that she did believe the Child was Still-born, it not appearing to have been used with Violence, no Marks being to be seen but a small graze on the Head, which, she said, might happen from her Want of Assistance in the Delivery. Thomas Brown depos'd, That he heard a crying out for Help about One in the Morning, on the 11th of May, which Noise he did believe proceeded from the Prisoner's Room. Elizabeth Powis depos'd, That the Prisoner had for some Time before this been very importunate with her to come and be her Bedfellow, but she having a Husband could not have the Opportunity, except once when her Husband was out of Town, when the Prisoner exprest a great liking to her on occasion of her being a Lover of Children, and having had a great many. The Prisoner in her Defence said, That the Reason of her desiring Mrs. Powis to be with her, was for no other End, but that she might acquaint her with the Secret, and have her Advice and Assistance in her Delivery, which the Court believing from several Circumstances, the Jury acquitted her."
1754-02-27,,1.0,,"Jane Tod , of Allhallows Barking, in the Tower Ward , was indicted for the Murther of her Bastard male Child, on the 24th of June last, by Smothering, suffocating, and putting the said male Bastard Child in a Trunk naked, and without Covering, of which it instantly died : She was a second Time indicted on the Coroner's Inquisition for the same: To both which Indictments she pleaded Not guilty. Sarah Allibear depos'd, That she being employed as a Charr Woman at the House of Mr. Carbonell, and going thither on the 24th of June at Eight in the Morning, the Prisoner at the Bar said, she was very ill, and desired this Deponent to get Breakfast ready, but she not willing to do it her self, went and informed the Housekeeper of Mrs. Tod's Indisposition, and desired her to do it for her; upon which the Housekeeper immediately got something warm, and sent this Deponent with it to the Prisoner's Room, who was then very ill, notwithstanding she eat it, and desired this Deponent to bring up a Pail of Water and a Brush, of which she informed the Housekeeper Mrs. Long, who surpriz'd at the Request went up with her to the Prisoner's Room, where they saw that which gave them some Reasons to believe she had a Child, or something like it, and telling her of their Suspicion she confidently deny'd it; upon which Mrs. Long got her to Bed and sent for a Midwife, who after some Time came, and gave her Opinion that she had been deliver'd of a Child, which she still denied; after this, Mrs. Long, with others, searching about found a Child naked in a Trunk in the next Garret, but no Marks appearing of any Violence offered, besides, she did not got her full Time, then Child's Nails not being in their full Proportion, and she having made Provision for its Birth, it was the Opinion of the Court, from the strict Examination of the Evidences, that it was Still-born, (as she affirm'd) and that she flattered hereself with concealing her Shame, by carrying it off with so much Privacy: Upon the whole the Jury acquitted her."
1755-07-02,,1.0,,"Elizabeth and John Tyrant , of St. James Clerkenwell , were indicted, for that on the 31st of May last, the said Eliz. Tyrant was delivered of a male Infant, which, she with the Help of her Husband John Tyrant, did strangle, suffocate, and wilfully murther . They were a second Time indicted on the Coroner's Inquest for the same; to both which Indictments they pleaded Not guilty. Elizabeth Thorndale depos'd, That the Prisoner Elizabeth Tyrant had been for some Time a Lodger in her House, and that some Days before this happened she went into the Country, before which she asked Elizabeth Tyrant how long she had to go, she answered about three Months, and that a Fortnight after, this Deponent coming home and found her Tenant lighter, enquired into the Circumstance, the Prisoner said she had miscarried, and that it being the Custom of her Country, her Husband had burried it in the Garden; but this Relation giving this Deponent some Uneasiness, she could not rest till things were brought to Light, and the Child taken up again, which was accordingly done, and upon People of Judgment viewing it, it was supposed to come at its full Time, all its Parts being in their full Proportion; upon which, this Deponent charged a Constable with the Prisoners (who did not appear in the least Surprize) and sent for a Surgeon and Midwife, to search more narrowly if the Child had come by its Death by the using any Violence; but as it did not appear there had been any Means used that might contribute to the Child's Death, if it was born alive, the Court only looked upon it as an Indiscretion which should be avoided by those who would preserve their Reputation, since Order and Decency is consistent with Humanity, and ought more especially to be observed in such Cases, lest a Neglect thereof should bring uncautious People under the Imputation of private Murtherers: But the Court not believing from the Evidence given that the Prisoners were such, they were acquitted ."
1755-12-04,,1.0,,"Ann Ridoubt , of St. Peter's Cornhill , Spinster , was indicted, for that she not having the Fear of God before her Eyes, but being led by the Malice and Instigation of the Devil did on the 15th of Aug. kill and murder her male Infant Bastard Child which being born alive, she with both her Hands, did sling it into a House of Easement, fill'd with human Excrements, in which Place it was suffocated and .......thenand there died . She was a second Time indicted upon the Coroner's Inquisition for the said Murder to both which Indictments she pleaded Not Guilty. William Osborn , depos'd, That the Prisoner being his Fellow Servant , and he laying on the same Floor, about a Fortnight since at 2 in the Morning she knocked against the Partition. saying, she was very ill, upon which he dress'd himself and went to her, when she appeared to be very bad, and desired she might have a Woman; that no Woman being in the House he begg'd her to compose herself; but in half an Hour she knocked again, and cried out to that Degree she surpriz'd him, when he went again to her, and told her she cried out like a Woman in Travail, to which she answered, that she was as bad, and begg'd he would call his Master which he did. and told his Master she was very bad, and must have a Woman, that his Master went up to her, and she complained she had the Cholick in a violent Manner; upon which he sent this Deponent for an Apothecary, who ordered them to get her some Chicken Broth as soon as possible, and after examining her, and she telling him she had a violent Fit of the Cholick, he went home and sent her something in a Vial, which she took, and afterwards appear'd to be something easy. Mr. Lloyd depos'd, That she complained of the Cholick, and the Apothecary said, it was a violent Indisposition in her Bowels, for which he sent her a gentle Puke, and afterwards a Bolus and Draught; that his Family being out of Town, and there being no Woman in the House besides herself, he sent for his Brother's Maid, who came at 5 o'Clock in the Morning, that he was going up Stairs with her, and the Prisoner call'd to know who was there, and said, don't come any further. The Servant of Mr. Lloyd's Brother depos'd, That she went up Stairs with Mr. Lloyd, and the Prisoner call'd out to them, and she making answer, the Prisoner said, if it is you, you may come up, that she went up, and found the Room very foul from the Bed to the Necessary House, which was on the same Floor; that she ask'd her the Occasion of it, and she said she had a violent Purging, and had got out of Bed to empty the Chamber-pot, and was since easier; that she made the Room clean, and made the Bed, in which there were some Marks, and that at 7 o'Clock she left her. Margaret Barkhill depos'd, that she was employ'd as a Nurse to look after her, and she told her she had had a Child, for the had Milk in her Breasts, but the obstinately deny'd it. Elizabeth Woolhead , Midwife, depos'd, That on the Wednesday after this happen'd, the Ladies of the House came home, and they being told of the Prisoner's Indisposition, were surprized at the Incidents as they were related; that they immediately sent for her, and desired her Opinion, whether she had bore a Child or no; That she took her up Stairs, and examining her, found Milk in her Breasts, and then told her she had bore a Child, which she deny'd knowing any thing of, tho' she said, when she took the Vomit from the Apothecary, she had a violent Purging, at which Time something came from her, which she could not account for; however, what it was, she slung it out of the Chamber-Pot into the Vault: She likewise told this Deponent, that when the Apothecary came to her, she told him, that the Custom of Women had left her for nine Months, and that nevertheless he sent her the Potion which brought away something Extraordinary, but yet she would not own that she knew herself to be with Child; but where upon this Deponent's giving her Opinion that she had bore a Child, and she was committed to the Compter, she sent for this Deponent, and told her she had made Provisions for the Reception of a Child, which were at her Master's, at the Bottom of her Box; and that she went and found there all manner of Materials suitable for such an Occasion. This Deponent further said, that as she had a hard Labour and no Help, it were next to impossible that the Child should come from her alive, at least, it would immediately die; and for the Child's being disengag'd from her, the Navel-String might break, and in the Extremity she might not be sensible of it; and further to prove the Child was not born alive, she said there was no Child but what cried out as soon as it was born, and that this Child never cry'd at it's Birth, appear'd evident from the Oath of Jacob Binks , who depos'd, That he lodg'd in the next Room, that he heard her Cries and Groans all the while, but that he did not hear the Cry or Noise of a Child. Upon the Whole, the Jury acquitted her."
1757-05-26,,1.0,,"687. (M.) Elizabeth Warner , spinster , was indicted for the wilful murder of her female bastard child, by strangling it , August 25 . She likewise stood charged on the coroner's inquest for the said murder. * Mrs. Smith. I am a midwife; I was sent for to the prisoner on the 25th of August by the officers of the parish, on a suspicion of her having been delivered of a child. I found her in the kitchen; I asked her how she did; and told her I was come to examine her upon a suspicion of her having been delivered of a child. She first said, she had had no child; she at last confessed she had miscarried; and said she was three months gone. She said she was at the vault, and it dropped from her as she sat. I asked to examine her; she said I should not. I examined her breasts, and told her I was sure she was farther gone than she had said. I advised the officers of the parish to send for Dr. Underwood. He came and examined her; he said, she had had a child. The prisoner said it was down the vault; we went to see if there was any child in her room. There was a box locked; I asked her for the key; she would not let me have it till I threatned to break the box open. I opened the box, and found a parcel of dirty things. I found the after-birth in a leather pocket. I looked farther, and found the child wrapped up in one of the prisoner's shifts and petticoats, dead. It was a female child; there was no mark of violence upon it; it had a membrane over it down to its breech; the blood was then fresh in the navel-string. Q. Was it warm then? Smith. No. Q. Could you judge how long it had been born? Smith. I should think from the appearance, not many hours; she said she miscarried on Thursday. Q. What do you infer from this membrane? Smith. It was owing to a very quick labour. I went into the kitchen to her, and asked her if she had any child-bed linen prepared; she said, No. Q. You said the child was in a shift? Smith. That was the prisoner's shift. Q. Was the child at its full time? Smith. I think it was: it was a very fine child, I saw her again the next day; I asked her how she found herself upon the child's coming into the world; she said, she helped it into the world. Q. Could you tell whether it was born dead or alive? Smith. I could not tell that. Cross Examination. Q. You say she said she was about three months gone with child? Smith. Yes. Q. After that I believe she said it might be four or five months? Smith. Yes; she might be four or five months gone; that was the most. Richard Jones . I was sent by the overseers to fetch Mrs. Smith the midwife. The prisoner was very obstinate, I believe for an hour; I stood upon the stairs and listened. They sent me for Mr. Underwood; Mr. Underwood staid, I believe, three quarters of an hour; after that Mrs. Smith got out where the child was. I was up stairs with her when she found it; I took the prisoner to the work-house. Catherine Mole . The prisoner lodged at my house at the time of this affair; she had been at my house just ten days when this affair happened. A gentlewoman in the house and I suspected her; I asked her if she was with child; she said, No, she was not with child, not married. Q. What condition of life was she in? Mole. I believe she had been a servant. I was acquainted with her sister, which was the reason I took her; she said she wanted a lodging for a fortnight or three weeks. She came down stairs on Tuesday, and had a pennyworth of twopenny; she looked very bad; I told her she looked very bad and very ghastly. I thought she was in labour; I sent my child up to her, to tell her I should be glad to speak with her, if she could come down. She came down, and sat upon a chair; when she got up, I thought something was the matter; I went up into her room and asked her; she said she had miscarried; I asked her where it was; she said, in the necessary; and that she was only three months gone. She came down stairs every morning to her breakfast. On Saturday morning she was very bad, the sweat ran down her face like rain; she appeared to be very weak; I suspected there was something more than a miscarriage. I went to Justice Wright's; he desired me to go to the overseers of the parish, and acquaint them with it. Q. Can you tell from what you observed, what day she might be delivered? Mole. I can't say; I thought on Thursday, because she told me then she had miscarried. Cross Examination. Q. Was any other lodger in the house? Mole. Yes, Mrs. Milbourn and Mrs. West; both married women. Q. Was Mrs. West's room near the prisoner's? Mole. Yes, it joined to it; there is only a partition between. Q. Where is Mrs. Milbourn's room? Mole. The two pair of stairs, just under the prisoner's. Sarah Milbourn . I lodge at Mrs. Mole's house. I saw the child taken out of the box by the midwife. I observed the prisoner to be with child before; I thought he was coming to the Middlesex Hospital to lie in. Q. Did you observe any marks of violence upon the child? Milbourn. No; it was a very fine child; it had a cawl over it. Cross Examination. Q. Did you in that week hear any thing like a child's crying? Milbourn. I can't say I did. Dr. Underwood. I was called to the prisoner. After a great deal of difficulty she was prevailed upon to go under an examination. I examined her, and was clear she had been delivered of a child at more than five months, a child at least six months grown. I did not see the child till the coroner's inquest sat, which was three or four days afterwards. There was a little circle round the neck, but no more than what might be in any part of a body that had lain some time. I believe it was a mark formed since the death of the child, by one part of the body falling over the other. Q. Could you judge either by the examination of the woman, or the size of the child, whether it was come to its full time? Underwood. I don't doubt it. Q. Can you judge whether it was born dead or alive? Underwood. I made the experiment upon the lungs. It is usually supposed that if the child is still-born, and the lungs have not been inflated with air, that they will sink; and that if the child was born alive, and the lungs inflated with air, that then they will swim. I tried part of the lungs in a bason of water, and they swam; but I told them before the experiment, that as the child had probably been dead four or five days, that the general air would in that time be let loose from the body, and the lungs might swim. I thought if it turned out in favour of the woman, it would be a proof that the child was still-born. Q. You don't reckon that experiment to be decisive from the child's having been dead so long? Underwood. No, I don't. If the child had been born alive, it would infallibly have died. From no ligature being made upon the navel-string, it would bleed to death. Q. Could you judge whether the child died by the loss of blood from the navel-string? Underwood. I should not have supposed by the appearance of the body, that it had lost any great quantity of blood; the body was red. Q. If it had died from the not tying the navel- string, it would have lost a great quantity, I suppose? Underwood. Yes; I never saw a child that died by the more loss of blood. Q. How soon would the child have died, if it had died by the loss of blood? Underwood. It would have died in a quarter of in hour. Q. How much blood do you suppose might come from the child in that quarter of an hour? Underwood. Five or six ounces, I should suppose. Q. So you can't form any opinion whether it was born dead or alive? Underwood. I own what the woman said to me had some weight. She was going to say something to me, and said she hoped I would be favourable to her. I begged her not to tell me any thing that would do her hurt. I told her she knew whether she was guilty or not; and if she was guilty, her best way would be to go away directly; she said, she would. Q. She did not go away? Underwood. She was guarded. Q. Will you say that in your judgement the child was born alive? Underwood. I cannot say. Q. Mrs. Smith says there was a membrane about the child; was it when you saw it? Underwood. No, it was taken off. Q. What was the cause of that membrane? Underwood. The labour must have been exceeding quick, or that membrane would have parted, and have turn off before the child was born. Q. What do you mean by the labour being quick? Underwood. That the actual birth succeeded the first pains very soon. Cross Examination. Q. How long did the prisoner tell you she was gone? Underwood. She said four or five months. Q. Are not quick labours often fatal to the child? Underwood. Long labours destroy a great number of children; but a great many more children are lost by exceeding quick labours; the safest labours are of seven or eight hours. Prisoner's Defence. I was but six months gone; I thought I had three months more to come. For the Prisoner. - West. I lodged at Mrs. Mole's, the next room to the prisoner; there was only a this door between her room and mine. Q. Did you hear any noise of a child's crying, or any noise whereby you might know that a person was in labour? - West. I have heard people speak in the room, but I did not hear any noise; I was not out of my room an hour from Thursday to Saturday. - West. I am husband to the last witness; I was at home between twelve and one that day; I did not hear a child cry. Mr. Allen. I am overseer. I sent for the physician and midwife; I was with the midwife in the kitchen, when the prisoner seemed a good deal confused, and indeed she seemed to be in liquor; I asked her to let the midwife examine her; she said she did not chuse it. Charles Johnson . The prisoner lived with me nine months, and was a sober, honest, good servant. - Lewis. I have known the prisoner from a child; she always bore a good character. Acquitted ."
1760-01-16,,1.0,,"Sarah Hunt , was indicted for the Murder of her Bastard Child , on the 10th of Nov . last; to which Indictment she pleaded Not Guilty. Mary Leg depos'd, That on the 9th of Nov. she suspecting the Prisoner to be with Child, charg'd her with it, but she stifly denied it, and that next Day perceiving her something less in Body they sent for a Midwife, who, searching, gave her Opinion that she had been delivered of a Child, which they afterwards found in a Trunk, wrap'd in a Flannel Petticoat; but it did not appear to this Deponent that there had been any Violence offer'd to it. Ann True , Midwife, depos'd, That she did believe the Child might be lost for want of Help in the Delivery, for it had neither Mark nor Blemish which might denote its being murdered Mary Tate depos'd, That the Prisoner gave her some Childbed Linnen to mend, sometime before the Child was born; and that furthermore, she had given her a Shilling to give Earnest for a Room, which she had actually taken for the Conveniency of her Lying-in. This being confirmed, and the Prisoner's saying, she did believe her Time of Delivery was not so near, and several other Circumstances concurning therewith, the Jury acquitted her."
1760-02-27,,1.0,,"Martha Busby , of Fulham , was indicted for the Murther of her Female Bastard Infant, by throwing it into an House of Office , the 3d of May last. Elizabeth Smith depos'd, That the Prisoner lodg'd in the same House with her, and she found a Child in the House of Office, wrapt up in a Piece of an old Blanket; that the Child appear'd to have been at its full growth, but was wasted, being suppos'd to have lain there several Weeks. Mary Sweatingham depos'd, That about a Fortnight before the Child was found, she being at Work with her picking of Strawberries, she ask'd her, If she did not hear a Child cry? saying, she had continually the Noise of a New-born Child in her Ears; that she going to the Prisoner in New-Prison, and asking her, why she did not make her Escape? She answer'd, she knew herself to be Guilty, and had no Power. Elizabeth Jones depos'd, That she going (about a Fortnight before the Child was taken up) to the Pond to wash a Mop, and the Prisoner at the same time going to wash a Tin-pot, the Prisoner bid her put her Hand upon her Belly, and feel how soft it was grown in a Weeks time, and she tracked her by some Blood, and also that she was another Woman than she had been for 10 or 11 Months; that she appeared then to be very lank, tho' she had look'd big before. Rachel Wright depos'd , That as she was gathering Strawberries, the Prisoner ask'd her the like Question as she had done Mary Sweatingham . Elizabeth Paul , the Midwife, depos'd, That in her Opinion the Child was at its full Growth. The Prisoner call'd several Persons to her Reputation, and the Fact not being proved to the Satisfaction of the Jury, they acquitted her."
1760-05-21,,1.0,,"10. Jane Cooper , of Heston, Middlesex , was indicted, for that she being big with a Female Bastard Child, by the Providence of God, did bring forth the said Child alive; and she the said Jane not having the Fear of God before her Eyes, &c. on the said Child so born alive, did, with both her Hands, make an Assault, and in a certain Linnen Cloth, value 1 d. the said Child did wrap, by Reason of which wrapping the said Child was then and there choaked and strangled; of which choaking and strangling it there died . November 8 . Anna Maria Margaritta Church. Mary Eldridge told me she had a Bundle left her by the Prisoner, and she was offended with the Smell of it. I thought, as the Prisoner was a Servant to a Butcher , she might have bundled up a Joint of Meat, and so I advised Eldridge not to conceal it: So it was carry'd to Heston Church House, and I was by when it was opened. There was in the Bundle a Shift and some Aprons, and a colour'd Apron next the Child, which was a Female, and which the Prisoner own'd to have been hers. She confess'd she had given Eldridge the Bundle to keep for her, and had ordered her to let no Body see it. When she was going before Justice Bulstrode, I asked her if she had made a Provision for it, and she said, No, she had not, for she concealed it, and intended it should be concealed. Q. Did you ask her if it was born alive? Church. She said it was not born alive; she had made no Preparation for it, and that no Body knew any thing of it but her self. Mary Eldridge . Last Monday was three Weeks, the Prisoner sent for me, by an old Man, and told me she was going away from her Place, and desired me to take a Bundle to keep for her, (whereof) I did: She took it from under a Settle, and it was sew'd up; when she delivered this Bundle to me, she desired that no Body might see, or meddle with it. I thought it had been her own wearing Cloaths, so I put it up on the Head of my Bed, and there it lay till the Thursday following. I discovered it by the Stink that came from it, and acquainted my Neighbours with it; we thought it smelt like stinking Meat, so it was open'd, and we found something in it all over Maggots, Filth, and the like; then we open'd it farther, and found a Female Child. We acquainted the Officers, and they sent for the Prisoner to an Alehouse, who there own'd she was deliver'd of a still born Child by herself, at George Greenwood 's, where she liv'd. The Child's Arm was broke and its Skull too, and the Face of it was very much mortify'd, which might be occasioned by its having been so long dead. Elizabeth Hutchins , Midwife. I was sent for by the Parish Officers to view the Child; it was at its full Growth full nail'd, and had Hair on its Head; it was very much maul'd, the Arm and the Skull were broke; and as to the Face it had none; no Eyes nor Nose, and the Skull was clasp'd one Part over the other; I cannot say whether that might happen without Violence or not, but the Arm was broke between the Shoulder and the Elbow; perhaps the clasping of the Skull one Part over the other, might be occasioned by her wrapping it up so close together. Defence. The Child was still-born, and never was alive in this World. I was delivered of the Child in my Service where I liv'd, and I call'd out, but nobody heard me, so as all was over and the Child was dead, I did not think of telling any Thing about it. Guilty . Death . She was indicted likewise on the Coroner's Inquest for the said Murder, and found guilty."
1761-10-21,,,,"4. + Elizabeth Davis , of St James's, Westminster , was indicted, for that she the said Elizabeth Davis , on the 6th of October, in the 16th Year of his Majesty's Reign , being big with a certain Male Child, the said Male Child she did alone and secretly bring forth alive; which said Child , by the Laws of this Land, was a Bastard; and she not having God before her Eyes, &c. as soon as the said Male Bastard Child was born, with Force and Arms, in and upon the said Child did make an Assault with both her Hands, and him the said Male Bastard Child in a Linnen Shift, Value 6 d. did wrap and fold, by Means of which Wrapping and Folding in the said Linnen Shift, the said Child was choaked and strangled, and that the said Child, by such Choaking and Strangling did die, and that she, the said Elizabeth Davis , the said Male Bastard Child did kill and murder , &c. She was a 2d Time indicted on the Coroner's Inquest for the said Murder. Ann Gilbert . One Sunday, about seven Weeks ago, a little after 7 o'Clock in the Evening, I went down to the Necessary-House, at Mr Hughes's in little Jermyn-street , and saw a Bundle of Linnen lie in the Necessary-House: I was somewhat surprized, and accordingly I came up and desired Mr Hughes and his Wife to see what it was. They unrolled it, and said it was a Child. *- I did not see the Child till it was wash'd the next Day, I was so frightened; then it was laid upon a Table. I examined it in every Part, and saw no Marks of Violence. - It lay there till the next Day. * 21st James I. Cap 27. If any Woman be delivered of any Issue of her Body, which, being born alive, should by the Laws of this Realm , be a Bastard, and she endeavour privately, either by drowning, or fact burying thereof, or any other Way, either by herself, or the procuring of others, so to conceal the Death thereof , as that it may not come to light, whether it were born alive or not, but he concealed: In every such Case, the Mother so offending, shall suffer Death, as in Case of Murther, except such Mother can make Proof by the Witness at the least, that the Child was born dead. John Hughes . Mrs Gilbert , about the Time she speaks of, went down into the Necessary-Place, and came up very much frightened, and said she saw a Bundle of Linnen in the Vault (which is a Common-Sewer) endeavoured to be push'd into a Hole. She acquainted me with it: I let it lie that Night. Next Day I called to a Neighbour, and got a Pair of Tongs and took it out of the Vault. I pulled off one Linnen and then another, and discovered a Child's Hand and Arm. I was very much frightened, and went to a Justice of the Peace, to know what to do (for I did not know the Nature of the Affair) he ordered me to go to the Coroner. - It was discovered on Sunday Night between seven and eight o'Clock, but I did not take it out till Monday the 11th of October. It was a Male Child. When it was wash'd I laid it on a Table, in a convenient Place for the Jury to examine it. - There were no Marks of Violence upon it. Ann Tullock . I am a Midwife; I saw the Child upon a Table. There was no Appearance of any Violence. Q. Upon viewing the Child, how do you think it came by its Death? Tullock . I cannot say indeed. Q. Was there any Thing provided for the Child ? Tullock. There were some Things provided for the Child. Q. Do you know she was the Mother of the Child? Tullock. No. - It is my Opinion the Child came to its full Time, but the poor Creature was ignorant. Q. Do you think there was any Miscarriage? Tullock. I cannot be sure whether the Mother of the Child went her full Time. - I believe she might come pretty near to the Time. - She owned herself to be the Mother of the Child. Q. What did she say with Respect to the Death of the Child? Tullock. She said she was delivered of a dead Child, and that she did not think herself in Labour. - I believe the Child was born at a Relation's of her's in Piccadilly, at her Brother's; she was Serant there. Q. Did she tell you whether there was any Midwife attended on the Occasion. Tullock . She did not tell me that; but she told me the Child was carried and put into a Vault, to avoid her Shame. I asked her, if she had any Thing prepared for the Infant, and she said Yes; - It was after she was in Custody that she told me this; she said she had provided Things for the Child, and that they were in a Closet in the Room where she lay at her Brother's; and I went and found all the Things there as she said. Q. Was the Closet locked? Tullock . Her Brother was mov'd from that House to another. - The House was empty when I went to look for these Things; I got the Key of the Landlord, and went and found them there; these are the Things. - They are convenient Things for a Person in those Circumstances. Roger Jackson . I am Coroner for the Liberty of Westminster; this is a Copy of the Examination * I took from the Prisoner at the Bar before the Jury, signed with her own Hand; she said the same in Substace to Mrs Tullock, tho' she did not chuse, it seems, to mention it. * 1st & 2d, Philip & Mary, Cap. 13. Sect. 5 & 6. Every Coroner, upon any Inquisition before him found, whereby any Person or Persons shall be indicted for Murder or Manslaughter committed, shall put in Writing the Effect of the Evidence given to the Jury before him. - And shall also take Examinations, &c. and certify them at the next Goal-Delivery. The Examination of Elizabeth Davis , Spinster, of the Parish of St James, Westminster, taken this 12th of October, 1742. This Examinant faith, '' That on the 5th Instant '' she was delivered of a Male Child (which '' was still-born) at the Bear and Ragged Staff in '' Piccadilly, in the Parish of St James, Westminster; '' and that on the 10th Instant, she, this '' Examinant, unfortunately convey'd the same into '' the Bog-House, belonging to the House of John '' Hughes, in Li ttle Jermyn street, in the said Parish '' of St James, and cast it down the same. The Mark of Elizabeth X Davis . Taken and acknowledg'd before me, Roger Jackson , Coroner. William Davis . [The Prisoner's Brother.] When I examined her how she came to sign her Confession, when she can neither read nor write, she said she did not know what she did. As she is a young Body, and an ignorant Person, I hope the Court will take it into Consideration. She always behav'd well; I never saw her concerned in Liquor all the while she liv'd with me. I knew no more of this Affair than the Child unborn. Prisoner. We were moving from one House to another, and carrying heavy Things, I hurt myself. I came before my Time, which I did not think I had been so near. I was up three Pair of Stairs by my self when I was deliver'd, and could not make any Body hear me. I was well enough when I went to Bed, and did not think of being in Labour. The Child was dead born. Acquitted ."
1762-04-21,,1.0,1.0,"159. (M.) Hannah Spires , spinster , was indicted on the coroner's inquisition, for the murder of her bastard child , Dec. 9 * Susannah Cooney . The prisoner lived servant with me. On the 8th of last month, about 8 o' clock in the morning, I heard the prisoner groan; she had complained of the tooth-ach before; I thought she had it again; she lay in the yard upon the stones: I went to her she said she was very bad; I asked her, if she was with child? She said no; I desired her to get up, she would not; said I if you will not go into the kitchen, go up into the one pair of stairs room and lie down on that bed; she did. I sent the girl up to her to see if she would have any breakfast, she said she could not eat any thing. After dinner I went up to her, and said, she must have something to eat or she would be worse; I made her some panado and carried it up: after that I sent the girl up, who gave her some more; and in the evening between 6 and 7 o'clock my husband and I went to a neighbour's house; when we came back, I sent the girl up to know if she would not come down; she sent word she would not come down that night; I went up, and when I came there I saw something I did not like. I thought to myself there must be a child born, I took up a corner of the bed, and under that was a child. I called her murdering slut, or something like it ; she made no answer, I drove her down stairs to her own bed, which was in the kitchen. Q. Have you had children? S. Cooney. Yes, I have. This child seemed to be at its full growth, but I did not examine its nails, my lord. Q. Had she made any provision for it? S. Cooney. She did say she had things at her mother's for it. Q. Did there appear any wounds or marks on the body? S. Cooney. No, there did not, my lord, or any settling of blood. John Cooney confirmed the testimony of his wife. Sarah Bull . I live servant in this family. After my master and mistress were gone out, in the evening I went up to see how she did, and carried her some panado, she drank it; when my mistress came home she went up and made her come down stairs; then my mistress ordered me to bring a candle, and there was a child wrapped up in two cloths, one round the head, the other round the body. Mary Rogers . I am a midwife. About half an hour after 10 that evening I was called out of my bed to this house; there sat the prisoner in a chair by the fire; I went to look at the child; there were all things together that should come into the world. It is my opinion the child was stagnated in the birth for want of help. When I came to clean it, there were no marks of violence upon it; the child was at its full growth, nails and every thing. James Atkinson . I am an apothecary. The child was carried to Shoreditch workhouse; there I viewed the body, I found no marks of violence upon it; I apprehend the child might be suffocated either in the birth or afterwards; but I am apt to think it was born alive, because there were settlings of blood interspersed all about the body. Q. Could it breath and yet be suffocated in the birth? Atkinson. Yes, my lord, it might. Eliz. Spires. The prisoner is my husband's daughter; she had some childbed linen at my house in her box; she had been at my house about a week before. I took the things out of the box. They were produced in court. Acquitted ."
